date, pm25, pm10, o3, no2, so2, co
2019/8/15, 60, 17, , , 10, 
2019/8/16, 50, 47, , , 11, 
2019/8/17, 88, 49, , , 6, 
2019/8/18, 94, 22, , , 3, 
2019/8/19, 62, 24, , , 3, 
2019/8/20, 73, 31, , , 2, 
2019/8/21, 89, 61, , , 15, 
2019/8/22, 130, 39, , , 5, 
2019/8/23, 69, 36, , , 9, 
2019/8/24, 71, 41, , , 13, 
2019/8/25, 76, 49, , , 10, 
2019/8/26, 84, 44, , , 8, 
2019/8/27, 67, 51, , , 4, 
2019/8/28, 76, 56, , , 15, 
2019/8/29, 91, 59, , , 16, 
2019/8/30, 102, 54, , , 10, 
2019/8/31, 80, 59, , , 9, 
2019/9/1, 86, 56, , , 9, 
2019/9/2, 91, 58, , , 10, 
2019/9/3, 91, 60, , , 9, 
2019/9/4, 90, 67, , , 9, 
2019/9/5, 109, 58, , , 13, 
2019/9/6, 108, 36, , , 7, 
2019/9/7, 68, 28, , , 9, 
2019/9/8, 54, 38, , , 6, 
2019/9/9, 62, 43, , , 10, 
2019/9/10, 75, 49, , , 9, 
2019/9/11, 76, 61, , , 13, 
2019/9/12, 81, 30, , , 7, 
2019/9/13, 61, 54, , , 15, 
2019/9/14, 85, 64, , , 12, 
2019/9/15, 91, 52, , , 9, 
2019/9/16, 70, 61, , , 10, 
2019/9/17, 87, 59, , , 8, 
2019/9/18, 80, 27, , , 3, 
2019/9/19, 45, , , , , 
2019/9/24, 118, 76, , , 8, 
2019/9/25, 111, 80, , , 12, 
2019/9/26, 120, 80, , , 6, 
2019/9/27, 118, 77, , , 5, 
2019/9/28, 111, 56, , , 5, 
2019/9/29, 85, 79, , , 4, 
2019/9/30, 102, 57, , , 5, 
2019/10/1, 101, 66, , , 7, 
2019/4/2, 132, 75, , , 9, 
2019/4/3, 125, 190, , , 9, 
2019/4/4, 154, 65, , , 3, 
2019/4/5, 93, 61, , , 3, 
2019/4/6, 90, 52, , , 7, 
2019/4/7, 115, 49, , , 7, 
2019/4/8, 138, 50, , , 9, 
2019/4/9, 104, 53, , , 5, 
2019/4/10, 103, 62, , , 12, 
2019/4/11, 113, , , , , 
2019/4/15, 155, 99, , , 14, 
2019/4/16, 156, 90, , , 13, 
2019/4/17, 140, 56, , , 1, 
2019/4/18, 75, , , , , 
2019/4/22, 99, 79, , , 6, 
2019/4/23, 110, 50, , , 2, 
2019/4/24, 84, 60, 4, , 8, 
2019/4/25, 92, 72, 4, , 6, 
2019/4/26, 93, 222, 3, , 8, 
2019/4/27, 154, 80, , , 7, 
2019/4/28, 119, 58, , , 4, 
2019/4/29, 102, 43, , , 3, 
2019/4/30, 83, 59, , , 9, 
2019/5/1, 95, 62, , , 3, 
2019/5/2, 84, 72, , , 8, 
2019/5/3, 109, 79, , , 5, 
2019/5/4, 134, 46, , , 1, 
2019/5/5, 65, 60, 9, , 7, 
2019/5/6, 95, 66, 21, , 8, 
2019/5/7, 96, 75, 22, , 5, 
2019/5/8, 105, 100, 10, , 11, 
2019/5/9, 164, 118, 11, , 6, 
2019/5/10, 154, 49, 5, , 1, 
2019/5/11, 85, 20, 6, , 1, 
2019/5/12, 59, 55, 22, , 6, 
2019/5/13, 88, 58, 24, , 5, 
2019/5/14, 77, 72, 7, , 3, 
2019/5/15, 83, 26, 3, , 4, 
2019/5/16, 64, 34, , , 3, 
2019/5/17, 69, 36, , , 3, 
2019/5/18, 70, 37, 6, , 1, 
2019/5/19, 62, 58, 24, , 2, 
2019/5/20, 85, 65, 20, , 7, 
2019/5/21, 99, 64, 12, , 7, 
2019/5/22, 83, 78, , , 4, 
2019/5/23, 102, , , , , 
2019/5/27, 66, 60, , , 8, 
2019/5/28, 80, 69, , , 2, 
2019/5/29, 82, 61, , , 1, 
2019/5/30, 70, 71, , , 6, 
2019/5/31, 87, 66, , , 7, 
2019/6/1, 82, 61, , , 3, 
2019/6/2, 72, 25, , , 1, 
2019/6/3, 37, 49, , , 4, 
2019/6/4, 62, 35, , , 3, 
2019/6/5, 45, 54, , , 4, 
2019/6/6, 66, 52, , , 3, 
2019/6/7, 59, 54, , , 5, 
2019/6/8, 71, 61, , , 5, 
2019/6/9, 77, 71, , , 7, 
2019/6/10, 87, 64, , , 6, 
2019/6/11, 78, 75, , , 4, 
2019/6/12, 83, 57, , , 3, 
2019/6/13, 62, 61, , , 4, 
2019/6/14, 71, 65, , , 10, 
2019/6/15, 69, 77, , , 4, 
2019/6/16, 95, 14, , , 4, 
2019/6/17, 41, 24, , , 7, 
2019/6/18, 57, 37, , , 7, 
2019/6/19, 64, 43, , , 7, 
2019/6/20, 67, 53, , , 8, 
2019/6/21, 76, 62, , , 8, 
2019/6/22, 85, 67, , , 8, 
2019/6/23, 90, 70, , , 7, 
2019/6/24, 94, 56, , , 6, 
2019/6/25, 90, 42, , , 10, 
2019/6/26, 84, 54, , , 9, 
2019/6/27, 65, 20, , , 3, 
2019/6/28, 37, 12, , , 2, 
2019/6/29, 26, 39, , , 10, 
2019/6/30, 72, 33, , , 8, 
2019/7/1, 71, 33, , , 6, 
2019/1/2, 141, 78, , 10, 7, 
2019/1/3, 170, 87, , , , 
2019/1/4, 238, 104, , , , 
2019/1/5, 301, 75, , , , 
2019/1/6, 205, 95, , , , 
2019/1/7, 246, 102, , , , 
2019/1/8, 291, 80, , , , 
2019/1/9, 213, 117, , , , 
2019/1/10, 270, 91, , , , 
2019/1/11, 223, 131, , , , 
2019/1/12, 251, 102, , , , 
2019/1/13, 241, 73, , , , 
2019/1/14, 187, 87, , , , 
2019/1/15, 168, 145, , , , 
2019/1/16, 290, 111, , , , 
2019/1/17, 255, 100, , , , 
2019/1/18, 237, 103, , , , 
2019/1/19, 262, 106, , , , 
2019/1/20, 288, 115, , , , 
2019/1/21, 296, 85, , , , 
2019/1/22, 204, 106, , , , 
2019/1/23, 229, 102, , , , 
2019/1/24, 174, 92, , , , 
2019/1/25, 220, 70, , , , 
2019/1/26, 164, 67, , , , 
2019/1/27, 141, 77, , , , 
2019/1/28, 134, 78, , , , 
2019/1/29, 163, 88, , , , 
2019/1/30, 143, 87, , , , 
2019/1/31, 209, 149, , , , 
2019/2/1, 303, 169, , , , 
2019/2/2, 315, 108, , , , 
2019/2/3, 152, 104, , , , 
2019/2/4, 197, 111, , 6, 3, 
2019/2/5, 226, 75, , 4, 2, 
2019/2/6, 131, 69, , 5, 3, 
2019/2/7, 145, 93, , 9, 6, 
2019/2/8, 214, 70, , 5, 3, 
2019/2/9, 149, 88, , 8, 5, 
2019/2/10, 195, 83, , 7, 4, 
2019/2/11, 187, 92, , 10, 6, 
2019/2/12, 220, 74, , 8, 7, 
2019/2/13, 177, 73, , 6, 4, 
2019/2/14, 165, 94, , 7, 5, 
2019/2/15, 188, 82, , 10, 5, 
2019/2/16, 173, 90, , 10, 8, 
2019/2/17, 211, 94, , 11, 9, 
2019/2/18, 222, 98, , 9, 7, 
2019/2/19, 200, 101, , 9, 8, 
2019/2/20, 193, 120, , 8, 7, 
2019/2/21, 204, 173, , 10, 10, 
2019/2/22, 267, 87, , 7, 4, 
2019/2/23, 175, 93, , 8, 5, 
2019/2/24, 192, 97, , 8, 5, 
2019/2/25, 216, 80, , 6, 4, 
2019/2/26, 165, 89, , 8, 6, 
2019/2/27, 180, 83, , 7, 4, 
2019/2/28, 169, 92, , 7, 4, 
2019/3/1, 173, 97, , 7, 5, 
2019/3/2, 163, 98, , 6, 4, 
2019/3/3, 160, 120, , 9, 7, 
2019/3/4, 206, 113, , 9, 4, 
2019/3/5, 197, 105, , 10, 3, 
2019/3/6, 196, 93, , 4, 2, 
2019/3/7, 137, 133, , 5, 5, 
2019/3/8, 154, 89, , 5, 2, 
2019/3/9, 149, 73, , 8, 4, 
2019/3/10, 171, 87, , 6, 3, 
2019/3/11, 166, 90, , 4, 2, 
2019/3/12, 128, 98, , 9, 3, 
2019/3/13, 179, 91, , 7, 3, 
2019/3/14, 168, 113, , 9, 4, 
2019/3/15, 194, 138, , 8, 4, 
2019/3/16, 192, 92, , 10, 5, 
2019/3/17, 182, 96, , 6, 4, 
2019/3/18, 165, 91, , 4, 3, 
2019/3/19, 135, 69, , 2, 1, 
2019/3/20, 96, 66, , 3, 1, 
2019/3/21, 97, 78, , 6, 4, 
2019/3/22, 151, 80, , , 4, 
2019/3/23, 133, 88, , , 9, 
2019/3/24, 162, 94, , , 16, 
2019/3/25, 165, 86, , , 13, 
2019/3/26, 148, 87, , , 10, 
2019/3/27, 143, 72, , , 13, 
2019/3/28, 122, 95, , , 8, 
2019/3/29, 158, 70, , , 3, 
