date, pm25, pm10, o3, no2, so2, co
2019/10/24, 99, 72, , 9, 28, 
2019/10/25, 166, 89, , 10, 37, 
2019/10/26, 184, 88, , 7, 33, 
2019/10/27, 170, 60, , 6, 21, 
2019/10/28, 129, 63, , 9, 27, 
2019/10/29, 151, 71, , 9, 30, 
2019/10/30, 157, 62, , 6, 18, 
2019/10/31, 105, 88, , 12, 33, 
2019/11/1, 174, 82, , 11, 35, 
2019/11/2, 167, 83, , 11, 33, 
2019/11/3, 171, 75, , 8, 25, 
2019/11/4, 128, 73, , 8, 24, 
2019/11/5, 139, 80, , 10, 34, 
2019/11/6, 156, 69, , 8, 23, 
2019/11/7, 145, 78, , 11, 35, 
2019/11/8, 173, 92, , 14, 42, 
2019/11/9, 185, 66, , 9, 29, 
2019/11/10, 138, 58, , 7, 19, 
2019/11/11, 119, 51, , 10, 20, 
2019/11/12, 156, 30, , 4, 10, 
2019/11/13, 99, 56, , 7, 30, 
2019/11/14, 171, 68, , 10, 49, 
2019/11/15, 190, 54, , 12, 47, 
2019/11/16, 164, 37, , 6, 25, 
2019/11/17, 112, 49, , 4, 18, 
2019/11/18, 110, 60, , 11, 47, 
2019/11/19, 184, 63, , 14, 54, 
2019/11/20, 188, 63, , 14, 57, 
2019/11/21, 191, 71, , 14, 58, 
2019/11/22, 202, 41, , 6, 29, 
2019/11/23, 132, 57, , 8, 39, 
2019/11/24, 174, 66, , 10, 49, 
2019/11/25, 191, 70, , 13, 52, 
2019/11/26, 196, 69, , 12, 52, 
2019/11/27, 198, 65, , 12, 54, 
2019/11/28, 192, 74, , 14, 61, 
2019/11/29, 216, 40, , 8, 32, 
2019/11/30, 134, 54, , 11, 36, 
2019/12/1, 178, 66, , 12, 49, 
2019/12/2, 196, 52, , 10, 47, 
2019/12/3, 168, 42, , 10, 32, 
2019/12/4, 144, 52, , 13, 36, 
2019/12/5, 169, 78, , 19, , 
2019/12/6, 229, 91, , 20, , 
2019/12/7, 269, 87, , 19, , 
2019/12/8, 254, 93, , 18, , 
2019/12/9, 278, 72, , 16, , 
2019/12/10, 217, 42, , 8, , 
2019/12/11, 138, 69, , 16, , 
2019/12/12, 214, 83, , 18, , 
2019/12/13, 241, 68, , 16, , 
2019/12/14, 209, 68, , 16, , 
2019/12/15, 212, 74, , 16, , 
2019/12/16, 221, 63, , 12, , 
2019/12/17, 202, 72, , 12, , 
2019/12/18, 218, 88, , 15, , 
2019/12/19, 273, 87, , 17, , 
2019/12/20, 263, 80, , 16, , 
2019/12/21, 237, 70, , 15, , 
2019/12/22, 214, 87, , 17, , 
2019/12/23, 264, 70, , 14, , 
2019/12/24, 210, 39, , 11, , 
2019/12/25, 142, 76, , 16, , 
2019/12/26, 223, 82, , 17, , 
2019/12/27, 248, 82, , 16, , 
2019/12/28, 250, 65, , 11, , 
2019/12/29, 206, 42, , 6, , 
2019/12/30, 151, , , , , 
2019/7/2, 61, 35, , 6, 3, 
2019/7/3, 56, 37, , 6, 3, 
2019/7/4, 47, 34, , 5, 1, 
2019/7/5, 57, 31, , 4, 2, 
2019/7/6, 71, 45, , 6, 3, 
2019/7/7, 72, 41, , 4, 2, 
2019/7/8, 69, 31, , 5, 2, 
2019/7/9, 62, 48, , 6, 4, 
2019/7/10, 68, 67, , 10, 4, 
2019/7/11, 85, 28, , 4, 2, 
2019/7/12, 47, 20, , 4, 2, 
2019/7/13, 43, 27, , 3, 2, 
2019/7/14, 53, 33, , 3, 3, 
2019/7/15, 56, 43, , 4, 2, 
2019/7/16, 60, 39, , 7, 2, 
2019/7/17, 62, 27, , 4, 2, 
2019/7/18, 48, 42, , 8, , 
2019/7/19, 70, 23, , 6, , 
2019/7/20, 66, 33, , 6, 3, 
2019/7/21, 69, 45, , 6, 2, 
2019/7/22, 62, 21, , 3, 1, 
2019/7/23, 44, 4, , 1, , 
2019/7/24, 22, 14, , 3, 1, 
2019/7/25, 36, 33, , 4, 1, 
2019/7/26, 53, 26, , 4, 3, 
2019/7/27, 45, 29, , 3, 2, 
2019/7/28, 45, 6, , 1, 1, 
2019/7/29, 22, 3, , , 1, 
2019/7/30, 17, 26, , 2, 1, 
2019/7/31, 96, 69, , 5, 1, 
2019/8/1, 179, 61, , 6, 5, 
2019/8/2, 145, 62, , 6, 5, 
2019/8/3, 121, 58, , 7, 3, 
2019/8/4, 89, 51, , 6, 3, 
2019/8/5, 87, 27, , 7, , 
2019/8/6, 83, 13, , 5, , 
2019/8/7, 60, 34, , 5, 1, 
2019/8/8, 82, 38, , 5, 1, 
2019/8/9, 100, 12, , 5, 1, 
2019/8/10, 64, 32, , 4, 1, 
2019/8/11, 84, 36, , 3, 1, 
2019/8/12, 72, 16, , 3, 1, 
2019/8/13, 39, 31, , 6, 2, 
2019/8/14, 75, 28, , 5, 2, 
2019/8/15, 65, 26, , 3, 2, 
2019/8/16, 52, 31, , 3, 2, 
2019/8/17, 69, 40, , 4, 3, 
2019/8/18, 82, 25, , 4, 2, 
2019/8/19, 64, 21, , 4, 1, 
2019/8/20, 75, 30, , 3, 2, 
2019/8/21, 83, 42, , 5, 2, 
2019/8/22, 103, 47, , 6, 5, 
2019/8/23, 84, 36, , 6, 2, 
2019/8/24, 72, 25, , 4, 2, 
2019/8/25, 55, 28, , 4, 2, 
2019/8/26, 63, 35, , 3, 2, 
2019/8/27, 58, 32, , 2, 2, 
2019/8/28, 57, 38, , 4, 2, 
2019/8/29, 75, 45, , 6, 7, 
2019/8/30, 77, 50, , 5, 3, 
2019/8/31, 74, 54, , 6, 6, 
2019/9/1, 80, 58, , 6, 3, 
2019/9/2, 86, 71, , 11, 5, 
2019/9/3, 102, 59, , 5, 4, 
2019/9/4, 75, 64, , 8, 4, 
2019/9/5, 95, 52, , 8, 9, 
2019/9/6, 94, 30, , 5, 2, 
2019/9/7, 64, 21, , 3, 2, 
2019/9/8, 45, 29, , 3, 2, 
2019/9/9, 60, 33, , 5, 8, 
2019/9/10, 71, 47, , 7, 4, 
2019/9/11, 84, 60, , 6, 4, 
2019/9/12, 78, 29, , 4, 2, 
2019/9/13, 59, 39, , 4, 3, 
2019/9/14, 85, 51, , 5, 4, 
2019/9/15, 88, 35, , 3, 4, 
2019/9/16, 65, 60, , 6, 5, 
2019/9/17, 103, 45, , 4, 4, 
2019/9/18, 68, 55, , 7, 8, 
2019/9/19, 91, 57, , 7, 7, 
2019/9/20, 94, 56, , 7, 7, 
2019/9/21, 96, 53, , 7, 7, 
2019/9/22, 91, 63, , 7, 7, 
2019/9/23, 95, 67, , 7, 7, 
2019/9/24, 99, 71, , 8, 9, 
2019/9/25, 106, 77, , 9, 8, 
2019/9/26, 116, 78, , 10, 8, 
2019/9/27, 119, 79, , 8, 6, 
2019/9/28, 128, 46, , 6, 4, 
2019/9/29, 86, 72, , 5, 5, 
2019/9/30, 91, 61, , 7, 5, 
2019/10/1, 115, 49, , 4, 4, 
2019/5/3, 103, 61, , 6, 1, 
2019/5/4, 116, 42, , 4, 1, 
2019/5/5, 70, 50, , 5, 1, 
2019/5/6, 103, 60, , 7, 1, 
2019/5/7, 105, 66, , 7, 1, 
2019/5/8, 105, 85, , 9, 1, 
2019/5/9, 140, 89, , 5, , 
2019/5/10, 124, 43, , 3, , 
2019/5/11, 85, 24, , 3, , 
2019/5/12, 71, 36, , 4, 1, 
2019/5/13, 81, 53, , 6, 1, 
2019/5/14, 93, 65, , 5, , 
2019/5/15, 90, 23, , 3, , 
2019/5/16, 67, 35, , 4, , 
2019/5/17, 75, 28, , 4, 1, 
2019/5/18, 68, 41, , 4, , 
2019/5/19, 79, 52, , 4, 1, 
2019/5/20, 84, 59, , 6, 1, 
2019/5/21, 101, 62, , 7, 1, 
2019/5/22, 89, 72, , 7, 1, 
2019/5/23, 90, 71, , 5, 1, 
2019/5/24, 89, 43, , 4, , 
2019/5/25, 68, 20, , 4, , 
2019/5/26, 55, 30, , 4, 1, 
2019/5/27, 65, 53, , 6, 1, 
2019/5/28, 79, 63, , 6, 1, 
2019/5/29, 77, 41, , 3, , 
2019/5/30, 55, 54, , 5, 1, 
2019/5/31, 79, 73, , 6, 1, 
2019/6/1, 85, 67, , 5, , 
2019/6/2, 86, 19, , 3, , 
2019/6/3, 37, 44, , 4, , 
2019/6/4, 58, 30, , 3, , 
2019/6/5, 43, 49, , 7, , 
2019/6/6, 72, 48, , 4, , 
2019/6/7, 64, 49, , 5, , 
2019/6/8, 67, 54, , 5, , 
2019/6/9, 75, 56, , 5, , 
2019/6/10, 72, 62, , 7, , 
2019/6/11, 76, 62, , 3, , 
2019/6/12, 62, 46, , 4, , 
2019/6/13, 52, 58, , 6, , 
2019/6/14, 77, 50, , 4, 1, 
2019/6/15, 54, 58, , 3, , 
2019/6/16, 61, 11, , 3, , 
2019/6/17, 30, 32, , 6, , 
2019/6/18, 61, 35, , 6, , 
2019/6/19, 65, 39, , 6, 2, 
2019/6/20, 61, 50, , 8, 5, 
2019/6/21, 68, 50, , 7, 3, 
2019/6/22, 61, 50, , 7, 3, 
2019/6/23, 60, 65, , 7, 5, 
2019/6/24, 80, 52, , 7, 4, 
2019/6/25, 71, 20, , 3, 2, 
2019/6/26, 48, 30, , 3, 3, 
2019/6/27, 35, 12, , 3, 3, 
2019/6/28, 24, 13, , 3, 3, 
2019/6/29, 28, 20, , 4, 3, 
2019/6/30, 50, 27, , 6, 3, 
2019/7/1, 63, 30, , 5, 3, 
2019/1/2, 257, 130, , 27, 57, 
2019/1/3, 278, 87, , , , 
2019/1/4, 241, 164, , , , 
2019/1/5, 394, 134, , , , 
2019/1/6, 330, 136, , , , 
2019/1/7, 337, 157, , , , 
2019/1/8, 378, 170, , , , 
2019/1/9, 375, 167, , , , 
2019/1/10, 389, 135, , , , 
2019/1/11, 351, 140, , , , 
2019/1/12, 358, 88, , , , 
2019/1/13, 273, 101, , , , 
2019/1/14, 306, 71, , , , 
2019/1/15, 218, 131, , , , 
2019/1/16, 362, 130, , , , 
2019/1/17, 356, 105, , , , 
2019/1/18, 318, 122, , , , 
2019/1/19, 347, 120, , , , 
2019/1/20, 341, 118, , , , 
2019/1/21, 340, 108, , , , 
2019/1/22, 328, 147, , , , 
2019/1/23, 392, 77, , , , 
2019/1/24, 228, 82, , , , 
2019/1/25, 255, 73, , , , 
2019/1/26, 229, 53, , , , 
2019/1/27, 167, 53, , , , 
2019/1/28, 176, 87, , , , 
2019/1/29, 257, 56, , , , 
2019/1/30, 158, 64, , , , 
2019/1/31, 185, 134, , , , 
2019/2/1, 353, 109, , , , 
2019/2/2, 327, 64, , , , 
2019/2/3, 182, 101, , , , 
2019/2/4, 286, 99, , 9, 16, 
2019/2/5, 282, 88, , 9, 14, 
2019/2/6, 244, 76, , 7, 12, 
2019/2/7, 211, 90, , 12, 28, 
2019/2/8, 272, 81, , 10, 22, 
2019/2/9, 235, 86, , 10, 19, 
2019/2/10, 256, 97, , 11, 24, 
2019/2/11, 294, 110, , 14, 32, 
2019/2/12, 328, 83, , 12, 27, 
2019/2/13, 258, 81, , 12, 33, 
2019/2/14, 257, 81, , 11, 25, 
2019/2/15, 232, 75, , 12, 19, 
2019/2/16, 227, 84, , 13, 27, 
2019/2/17, 260, 79, , 14, 31, 
2019/2/18, 243, 74, , 14, 31, 
2019/2/19, 221, 72, , 15, 34, 
2019/2/20, 222, 76, , 15, 35, 
2019/2/21, 233, 81, , 15, 38, 
2019/2/22, 253, 59, , 13, 29, 
2019/2/23, 180, 65, , 12, 32, 
2019/2/24, 196, 56, , 11, 21, 
2019/2/25, 180, 55, , 12, 26, 
2019/2/26, 166, 106, , 12, 24, 
2019/2/27, 192, 101, , 11, 19, 
2019/2/28, 221, 143, , 13, 23, 
2019/3/1, 238, 141, , 13, 29, 
2019/3/2, 264, 96, , 10, 19, 
2019/3/3, 206, 92, , 12, 23, 
2019/3/4, 211, 97, , 10, 16, 
2019/3/5, 212, 126, , 13, 20, 
2019/3/6, 275, 120, , 9, 17, 
2019/3/7, 183, 145, , 11, 23, 
2019/3/8, 230, 80, , 8, 17, 
2019/3/9, 171, 62, , 8, 16, 
2019/3/10, 169, 81, , 9, 10, 
2019/3/11, 190, 72, , 4, 5, 
2019/3/12, 134, 88, , 10, 11, 
2019/3/13, 205, 89, , 11, 15, 
2019/3/14, 194, 111, , 11, 20, 
2019/3/15, 229, 102, , 10, 18, 
2019/3/16, 213, 83, , 10, 19, 
2019/3/17, 187, 90, , 9, 16, 
2019/3/18, 195, 81, , 8, 13, 
2019/3/19, 165, 62, , 3, 5, 
2019/3/20, 114, 45, , 4, 4, 
2019/3/21, 105, 68, , 8, 9, 
2019/3/22, 161, 66, , 6, 8, 
2019/3/23, 139, 83, , 10, 13, 
2019/3/24, 182, 86, , 10, 15, 
2019/3/25, 192, 84, , 11, 15, 
2019/3/26, 221, , , , , 
2018/10/2, 147, 108, 12, 19, 18, 
2018/10/3, 125, 125, 13, 20, 19, 
2018/10/4, 132, 84, 16, 23, 10, 
2018/10/5, 85, 23, 15, 11, 2, 
2018/10/6, 55, 26, 13, 4, 2, 
2018/10/7, 56, 25, 15, 3, 3, 
2018/10/8, 68, 44, 14, 4, 5, 
2018/10/9, 97, 78, 13, 17, 10, 
2018/10/10, 141, 108, 14, 22, 16, 
2018/10/11, 161, 106, 8, 21, 22, 
2018/10/12, 149, 96, 9, 20, 19, 
2018/10/13, 136, 92, 10, 19, 14, 
2018/10/14, 146, 102, 11, 19, 19, 
2018/10/15, 138, 119, 8, 22, 24, 
2018/10/16, 145, 118, 11, 23, 25, 
2018/10/17, 140, 134, 12, 23, 22, 
2018/10/18, 150, 149, 9, 23, 26, 
2018/10/19, 159, 97, 15, 22, 17, 
2018/10/20, 129, 104, , 16, 23, 
2018/10/21, 138, 87, , 12, 12, 
2018/10/22, 123, 60, , 7, 7, 
2018/10/23, 88, 116, , 20, 20, 
2018/10/24, 158, 94, , 15, 14, 
2018/10/25, 114, 54, , 5, 4, 
2018/10/26, 93, 57, , 14, 11, 
2018/10/27, 128, 40, , 9, 9, 
2018/10/28, 90, 58, , 9, 9, 
2018/10/29, 87, 117, , 24, 19, 
2018/10/30, 165, 151, , 26, 24, 
2018/10/31, 185, 106, , 23, 25, 
2018/11/1, 156, 143, , 21, 24, 
2018/11/2, 143, 81, , 13, 16, 
2018/11/3, 123, 84, , 9, 9, 
2018/11/4, 118, 171, , 15, 27, 
2018/11/5, 191, 148, , 14, 24, 
2018/11/6, 190, 212, , 20, 36, 
2018/11/7, 225, 174, , 21, 39, 
2018/11/8, 213, 171, , 19, 33, 
